dateRep,cases,deaths,countriesAndTerritories
24/03/2020,0,0,Mozambique
23/03/2020,1,0,Mozambique
06/04/2020,0,0,Myanmar
05/04/2020,1,0,Myanmar
04/04/2020,0,0,Myanmar
03/04/2020,4,0,Myanmar
02/04/2020,1,0,Myanmar
01/04/2020,1,1,Myanmar
31/03/2020,6,0,Myanmar
30/03/2020,0,0,Myanmar
29/03/2020,3,0,Myanmar
28/03/2020,0,0,Myanmar
27/03/2020,2,0,Myanmar
26/03/2020,0,0,Myanmar
25/03/2020,1,0,Myanmar
24/03/2020,2,0,Myanmar
17/03/2020,0,0,Myanmar
06/04/2020,2,0,Namibia
05/04/2020,0,0,Namibia
04/04/2020,1,0,Namibia
03/04/2020,0,0,Namibia
02/04/2020,2,0,Namibia
01/04/2020,0,0,Namibia
31/03/2020,0,0,Namibia
30/03/2020,3,0,Namibia
29/03/2020,0,0,Namibia
28/03/2020,0,0,Namibia
27/03/2020,4,0,Namibia
26/03/2020,1,0,Namibia
25/03/2020,0,0,Namibia
24/03/2020,0,0,Namibia
23/03/2020,0,0,Namibia
22/03/2020,0,0,Namibia
21/03/2020,1,0,Namibia
20/03/2020,0,0,Namibia
19/03/2020,0,0,Namibia
18/03/2020,0,0,Namibia
17/03/2020,0,0,Namibia
16/03/2020,0,0,Namibia
15/03/2020,2,0,Namibia
06/04/2020,3,0,Nepal
05/04/2020,0,0,Nepal
04/04/2020,1,0,Nepal
03/04/2020,0,0,Nepal
02/04/2020,0,0,Nepal
01/04/2020,0,0,Nepal
31/03/2020,0,0,Nepal
30/03/2020,0,0,Nepal
29/03/2020,2,0,Nepal
28/03/2020,0,0,Nepal
27/03/2020,0,0,Nepal
26/03/2020,0,0,Nepal
25/03/2020,1,0,Nepal
24/03/2020,1,0,Nepal
23/03/2020,0,0,Nepal
22/03/2020,0,0,Nepal
21/03/2020,0,0,Nepal
20/03/2020,0,0,Nepal
19/03/2020,0,0,Nepal
18/03/2020,0,0,Nepal
17/03/2020,0,0,Nepal
15/03/2020,0,0,Nepal
02/03/2020,0,0,Nepal
01/03/2020,0,0,Nepal
29/02/2020,0,0,Nepal
28/02/2020,0,0,Nepal
27/02/2020,0,0,Nepal
26/02/2020,0,0,Nepal
25/02/2020,0,0,Nepal
24/02/2020,0,0,Nepal
23/02/2020,0,0,Nepal
22/02/2020,0,0,Nepal
21/02/2020,0,0,Nepal
20/02/2020,0,0,Nepal
19/02/2020,0,0,Nepal
18/02/2020,0,0,Nepal
17/02/2020,0,0,Nepal
16/02/2020,0,0,Nepal
15/02/2020,0,0,Nepal
14/02/2020,0,0,Nepal
13/02/2020,0,0,Nepal
12/02/2020,0,0,Nepal
11/02/2020,0,0,Nepal
10/02/2020,0,0,Nepal
09/02/2020,0,0,Nepal
08/02/2020,0,0,Nepal
07/02/2020,0,0,Nepal
06/02/2020,0,0,Nepal
05/02/2020,0,0,Nepal
04/02/2020,0,0,Nepal
03/02/2020,0,0,Nepal
02/02/2020,0,0,Nepal
01/02/2020,0,0,Nepal
31/01/2020,0,0,Nepal
30/01/2020,0,0,Nepal
29/01/2020,0,0,Nepal
28/01/2020,0,0,Nepal
27/01/2020,0,0,Nepal
26/01/2020,0,0,Nepal
25/01/2020,1,0,Nepal
24/01/2020,0,0,Nepal
23/01/2020,0,0,Nepal
22/01/2020,0,0,Nepal
21/01/2020,0,0,Nepal
20/01/2020,0,0,Nepal
19/01/2020,0,0,Nepal
18/01/2020,0,0,Nepal
17/01/2020,0,0,Nepal
16/01/2020,0,0,Nepal
15/01/2020,0,0,Nepal
14/01/2020,0,0,Nepal
13/01/2020,0,0,Nepal
12/01/2020,0,0,Nepal
11/01/2020,0,0,Nepal
10/01/2020,0,0,Nepal
09/01/2020,0,0,Nepal
08/01/2020,0,0,Nepal
07/01/2020,0,0,Nepal
06/01/2020,0,0,Nepal
05/01/2020,0,0,Nepal
04/01/2020,0,0,Nepal
03/01/2020,0,0,Nepal
02/01/2020,0,0,Nepal
01/01/2020,0,0,Nepal
31/12/2019,0,0,Nepal
05/04/2020,904,164,Netherlands
04/04/2020,1026,148,Netherlands
03/04/2020,1083,166,Netherlands
02/04/2020,1019,134,Netherlands
01/04/2020,845,175,Netherlands
31/03/2020,884,93,Netherlands
30/03/2020,1104,132,Netherlands
29/03/2020,1159,93,Netherlands
28/03/2020,1172,112,Netherlands
27/03/2020,1019,78,Netherlands
26/03/2020,852,80,Netherlands
25/03/2020,811,63,Netherlands
24/03/2020,545,34,Netherlands
23/03/2020,573,43,Netherlands
22/03/2020,637,30,Netherlands
21/03/2020,534,30,Netherlands
20/03/2020,409,18,Netherlands
19/03/2020,346,15,Netherlands
18/03/2020,292,19,Netherlands
17/03/2020,278,4,Netherlands
16/03/2020,176,8,Netherlands
15/03/2020,155,7,Netherlands
14/03/2020,190,0,Netherlands
13/03/2020,111,0,Netherlands
12/03/2020,121,1,Netherlands
11/03/2020,61,1,Netherlands
10/03/2020,56,0,Netherlands
09/03/2020,77,2,Netherlands
08/03/2020,60,0,Netherlands
07/03/2020,46,1,Netherlands
06/03/2020,44,0,Netherlands
05/03/2020,10,0,Netherlands
04/03/2020,10,0,Netherlands
03/03/2020,5,0,Netherlands
02/03/2020,6,0,Netherlands
01/03/2020,5,0,Netherlands
29/02/2020,1,0,Netherlands
28/02/2020,1,0,Netherlands
27/02/2020,0,0,Netherlands
26/02/2020,0,0,Netherlands
25/02/2020,0,0,Netherlands
24/02/2020,0,0,Netherlands
23/02/2020,0,0,Netherlands
22/02/2020,0,0,Netherlands
21/02/2020,0,0,Netherlands
20/02/2020,0,0,Netherlands
19/02/2020,0,0,Netherlands
18/02/2020,0,0,Netherlands
17/02/2020,0,0,Netherlands
16/02/2020,0,0,Netherlands
15/02/2020,0,0,Netherlands
14/02/2020,0,0,Netherlands
13/02/2020,0,0,Netherlands
12/02/2020,0,0,Netherlands
11/02/2020,0,0,Netherlands
10/02/2020,0,0,Netherlands
09/02/2020,0,0,Netherlands
08/02/2020,0,0,Netherlands
07/02/2020,0,0,Netherlands
06/02/2020,0,0,Netherlands
05/02/2020,0,0,Netherlands
04/02/2020,0,0,Netherlands
03/02/2020,0,0,Netherlands
02/02/2020,0,0,Netherlands
01/02/2020,0,0,Netherlands
31/01/2020,0,0,Netherlands
30/01/2020,0,0,Netherlands
29/01/2020,0,0,Netherlands
28/01/2020,0,0,Netherlands
27/01/2020,0,0,Netherlands
26/01/2020,0,0,Netherlands
25/01/2020,0,0,Netherlands
24/01/2020,0,0,Netherlands
23/01/2020,0,0,Netherlands
22/01/2020,0,0,Netherlands
21/01/2020,0,0,Netherlands
20/01/2020,0,0,Netherlands
19/01/2020,0,0,Netherlands
18/01/2020,0,0,Netherlands
17/01/2020,0,0,Netherlands
16/01/2020,0,0,Netherlands
15/01/2020,0,0,Netherlands
14/01/2020,0,0,Netherlands
13/01/2020,0,0,Netherlands
12/01/2020,0,0,Netherlands
11/01/2020,0,0,Netherlands
10/01/2020,0,0,Netherlands
09/01/2020,0,0,Netherlands
08/01/2020,0,0,Netherlands
07/01/2020,0,0,Netherlands
06/01/2020,0,0,Netherlands
05/01/2020,0,0,Netherlands
04/01/2020,0,0,Netherlands
03/01/2020,0,0,Netherlands
02/01/2020,0,0,Netherlands
01/01/2020,0,0,Netherlands
31/12/2019,0,0,Netherlands
06/04/2020,0,0,New_Caledonia
05/04/2020,0,0,New_Caledonia
04/04/2020,2,0,New_Caledonia
03/04/2020,0,0,New_Caledonia
02/04/2020,0,0,New_Caledonia
01/04/2020,0,0,New_Caledonia
31/03/2020,1,0,New_Caledonia
30/03/2020,0,0,New_Caledonia
29/03/2020,0,0,New_Caledonia
28/03/2020,0,0,New_Caledonia
27/03/2020,1,0,New_Caledonia
26/03/2020,5,0,New_Caledonia
25/03/2020,2,0,New_Caledonia
24/03/2020,2,0,New_Caledonia
23/03/2020,1,0,New_Caledonia
22/03/2020,2,0,New_Caledonia
21/03/2020,2,0,New_Caledonia
06/04/2020,39,0,New_Zealand
05/04/2020,48,0,New_Zealand
04/04/2020,52,0,New_Zealand
03/04/2020,49,0,New_Zealand
02/04/2020,76,0,New_Zealand
01/04/2020,0,0,New_Zealand
31/03/2020,95,0,New_Zealand
30/03/2020,76,0,New_Zealand
29/03/2020,60,1,New_Zealand
28/03/2020,78,0,New_Zealand
27/03/2020,76,0,New_Zealand
26/03/2020,73,0,New_Zealand
25/03/2020,47,0,New_Zealand
24/03/2020,40,0,New_Zealand
23/03/2020,36,0,New_Zealand
22/03/2020,13,0,New_Zealand
21/03/2020,14,0,New_Zealand
20/03/2020,11,0,New_Zealand
19/03/2020,8,0,New_Zealand
18/03/2020,12,0,New_Zealand
15/03/2020,2,0,New_Zealand
14/03/2020,1,0,New_Zealand
07/03/2020,1,0,New_Zealand
06/03/2020,1,0,New_Zealand
05/03/2020,1,0,New_Zealand
04/03/2020,1,0,New_Zealand
02/03/2020,0,0,New_Zealand
01/03/2020,0,0,New_Zealand
29/02/2020,0,0,New_Zealand
28/02/2020,1,0,New_Zealand
27/02/2020,0,0,New_Zealand
26/02/2020,0,0,New_Zealand
25/02/2020,0,0,New_Zealand
24/02/2020,0,0,New_Zealand
23/02/2020,0,0,New_Zealand
22/02/2020,0,0,New_Zealand
21/02/2020,0,0,New_Zealand
20/02/2020,0,0,New_Zealand
19/02/2020,0,0,New_Zealand
18/02/2020,0,0,New_Zealand
17/02/2020,0,0,New_Zealand
16/02/2020,0,0,New_Zealand
15/02/2020,0,0,New_Zealand
14/02/2020,0,0,New_Zealand
13/02/2020,0,0,New_Zealand
12/02/2020,0,0,New_Zealand
11/02/2020,0,0,New_Zealand
10/02/2020,0,0,New_Zealand
09/02/2020,0,0,New_Zealand
08/02/2020,0,0,New_Zealand
07/02/2020,0,0,New_Zealand
06/02/2020,0,0,New_Zealand
05/02/2020,0,0,New_Zealand
04/02/2020,0,0,New_Zealand
03/02/2020,0,0,New_Zealand
02/02/2020,0,0,New_Zealand
01/02/2020,0,0,New_Zealand
31/01/2020,0,0,New_Zealand
30/01/2020,0,0,New_Zealand
29/01/2020,0,0,New_Zealand
28/01/2020,0,0,New_Zealand
27/01/2020,0,0,New_Zealand
26/01/2020,0,0,New_Zealand
25/01/2020,0,0,New_Zealand
24/01/2020,0,0,New_Zealand
23/01/2020,0,0,New_Zealand
22/01/2020,0,0,New_Zealand
21/01/2020,0,0,New_Zealand
20/01/2020,0,0,New_Zealand
19/01/2020,0,0,New_Zealand
18/01/2020,0,0,New_Zealand
17/01/2020,0,0,New_Zealand
16/01/2020,0,0,New_Zealand
15/01/2020,0,0,New_Zealand
14/01/2020,0,0,New_Zealand
13/01/2020,0,0,New_Zealand
12/01/2020,0,0,New_Zealand
11/01/2020,0,0,New_Zealand
10/01/2020,0,0,New_Zealand
09/01/2020,0,0,New_Zealand
08/01/2020,0,0,New_Zealand
07/01/2020,0,0,New_Zealand
06/01/2020,0,0,New_Zealand
05/01/2020,0,0,New_Zealand
04/01/2020,0,0,New_Zealand
03/01/2020,0,0,New_Zealand
02/01/2020,0,0,New_Zealand
01/01/2020,0,0,New_Zealand
31/12/2019,0,0,New_Zealand
06/04/2020,0,0,Nicaragua
05/04/2020,0,0,Nicaragua
04/04/2020,0,0,Nicaragua
03/04/2020,0,0,Nicaragua
02/04/2020,0,0,Nicaragua
01/04/2020,1,0,Nicaragua
31/03/2020,1,0,Nicaragua
30/03/2020,0,0,Nicaragua
29/03/2020,1,0,Nicaragua
28/03/2020,0,1,Nicaragua
27/03/2020,0,0,Nicaragua
26/03/2020,0,0,Nicaragua
25/03/2020,0,0,Nicaragua
24/03/2020,0,0,Nicaragua
23/03/2020,1,0,Nicaragua
22/03/2020,0,0,Nicaragua
21/03/2020,0,0,Nicaragua
20/03/2020,0,0,Nicaragua
19/03/2020,1,0,Nicaragua
06/04/2020,64,5,Niger
05/04/2020,22,0,Niger
04/04/2020,24,0,Niger
03/04/2020,0,0,Niger
02/04/2020,54,2,Niger
01/04/2020,0,0,Niger
31/03/2020,10,2,Niger
30/03/2020,0,0,Niger
29/03/2020,0,0,Niger
28/03/2020,0,0,Niger
27/03/2020,3,0,Niger
26/03/2020,0,0,Niger
25/03/2020,5,1,Niger
24/03/2020,1,0,Niger
23/03/2020,0,0,Niger
22/03/2020,0,0,Niger
21/03/2020,1,0,Niger
06/04/2020,22,1,Nigeria
05/04/2020,20,2,Nigeria
04/04/2020,16,0,Nigeria
03/04/2020,23,0,Nigeria
02/04/2020,20,0,Nigeria
01/04/2020,0,0,Nigeria
31/03/2020,34,1,Nigeria
30/03/2020,0,0,Nigeria
29/03/2020,16,0,Nigeria
28/03/2020,16,0,Nigeria
27/03/2020,14,0,Nigeria
26/03/2020,7,0,Nigeria
25/03/2020,4,0,Nigeria
24/03/2020,10,1,Nigeria
23/03/2020,8,0,Nigeria
22/03/2020,10,0,Nigeria
21/03/2020,4,0,Nigeria
20/03/2020,0,0,Nigeria
19/03/2020,5,0,Nigeria
18/03/2020,1,0,Nigeria
17/03/2020,0,0,Nigeria
16/03/2020,0,0,Nigeria
15/03/2020,0,0,Nigeria
10/03/2020,1,0,Nigeria
02/03/2020,0,0,Nigeria
01/03/2020,0,0,Nigeria
29/02/2020,0,0,Nigeria
28/02/2020,1,0,Nigeria
27/02/2020,0,0,Nigeria
26/02/2020,0,0,Nigeria
25/02/2020,0,0,Nigeria
24/02/2020,0,0,Nigeria
23/02/2020,0,0,Nigeria
22/02/2020,0,0,Nigeria
21/02/2020,0,0,Nigeria
20/02/2020,0,0,Nigeria
19/02/2020,0,0,Nigeria
18/02/2020,0,0,Nigeria
17/02/2020,0,0,Nigeria
16/02/2020,0,0,Nigeria
15/02/2020,0,0,Nigeria
14/02/2020,0,0,Nigeria
13/02/2020,0,0,Nigeria
12/02/2020,0,0,Nigeria
11/02/2020,0,0,Nigeria
10/02/2020,0,0,Nigeria
09/02/2020,0,0,Nigeria
08/02/2020,0,0,Nigeria
07/02/2020,0,0,Nigeria
06/02/2020,0,0,Nigeria
05/02/2020,0,0,Nigeria
04/02/2020,0,0,Nigeria
03/02/2020,0,0,Nigeria
02/02/2020,0,0,Nigeria
01/02/2020,0,0,Nigeria
31/01/2020,0,0,Nigeria
30/01/2020,0,0,Nigeria
29/01/2020,0,0,Nigeria
28/01/2020,0,0,Nigeria
27/01/2020,0,0,Nigeria
26/01/2020,0,0,Nigeria
25/01/2020,0,0,Nigeria
24/01/2020,0,0,Nigeria
23/01/2020,0,0,Nigeria
22/01/2020,0,0,Nigeria
21/01/2020,0,0,Nigeria
20/01/2020,0,0,Nigeria
19/01/2020,0,0,Nigeria
18/01/2020,0,0,Nigeria
17/01/2020,0,0,Nigeria
16/01/2020,0,0,Nigeria
15/01/2020,0,0,Nigeria
14/01/2020,0,0,Nigeria
13/01/2020,0,0,Nigeria
12/01/2020,0,0,Nigeria
11/01/2020,0,0,Nigeria
10/01/2020,0,0,Nigeria
09/01/2020,0,0,Nigeria
08/01/2020,0,0,Nigeria
07/01/2020,0,0,Nigeria
06/01/2020,0,0,Nigeria
05/01/2020,0,0,Nigeria
04/01/2020,0,0,Nigeria
03/01/2020,0,0,Nigeria
02/01/2020,0,0,Nigeria
01/01/2020,0,0,Nigeria
31/12/2019,0,0,Nigeria
06/04/2020,0,0,North_Macedonia
05/04/2020,53,5,North_Macedonia
04/04/2020,76,1,North_Macedonia
03/04/2020,0,1,North_Macedonia
02/04/2020,25,1,North_Macedonia
01/04/2020,44,2,North_Macedonia
31/03/2020,26,1,North_Macedonia
30/03/2020,18,2,North_Macedonia
29/03/2020,22,1,North_Macedonia
28/03/2020,18,0,North_Macedonia
27/03/2020,24,1,North_Macedonia
26/03/2020,29,0,North_Macedonia
25/03/2020,12,0,North_Macedonia
24/03/2020,22,1,North_Macedonia
23/03/2020,29,1,North_Macedonia
22/03/2020,15,0,North_Macedonia
21/03/2020,22,0,North_Macedonia
20/03/2020,6,0,North_Macedonia
19/03/2020,11,0,North_Macedonia
18/03/2020,12,0,North_Macedonia
17/03/2020,6,0,North_Macedonia
16/03/2020,0,0,North_Macedonia
14/03/2020,4,0,North_Macedonia
13/03/2020,2,0,North_Macedonia
11/03/2020,4,0,North_Macedonia
07/03/2020,2,0,North_Macedonia
02/03/2020,0,0,North_Macedonia
01/03/2020,0,0,North_Macedonia
29/02/2020,0,0,North_Macedonia
28/02/2020,0,0,North_Macedonia
27/02/2020,1,0,North_Macedonia
26/02/2020,0,0,North_Macedonia
25/02/2020,0,0,North_Macedonia
24/02/2020,0,0,North_Macedonia
23/02/2020,0,0,North_Macedonia
22/02/2020,0,0,North_Macedonia
21/02/2020,0,0,North_Macedonia
20/02/2020,0,0,North_Macedonia
19/02/2020,0,0,North_Macedonia
18/02/2020,0,0,North_Macedonia
17/02/2020,0,0,North_Macedonia
16/02/2020,0,0,North_Macedonia
15/02/2020,0,0,North_Macedonia
14/02/2020,0,0,North_Macedonia
13/02/2020,0,0,North_Macedonia
12/02/2020,0,0,North_Macedonia
11/02/2020,0,0,North_Macedonia
10/02/2020,0,0,North_Macedonia
09/02/2020,0,0,North_Macedonia
08/02/2020,0,0,North_Macedonia
07/02/2020,0,0,North_Macedonia
06/02/2020,0,0,North_Macedonia
05/02/2020,0,0,North_Macedonia
04/02/2020,0,0,North_Macedonia
03/02/2020,0,0,North_Macedonia
02/02/2020,0,0,North_Macedonia
01/02/2020,0,0,North_Macedonia
31/01/2020,0,0,North_Macedonia
30/01/2020,0,0,North_Macedonia
29/01/2020,0,0,North_Macedonia
28/01/2020,0,0,North_Macedonia
27/01/2020,0,0,North_Macedonia
26/01/2020,0,0,North_Macedonia
25/01/2020,0,0,North_Macedonia
24/01/2020,0,0,North_Macedonia
23/01/2020,0,0,North_Macedonia
22/01/2020,0,0,North_Macedonia
21/01/2020,0,0,North_Macedonia
20/01/2020,0,0,North_Macedonia
19/01/2020,0,0,North_Macedonia
18/01/2020,0,0,North_Macedonia
17/01/2020,0,0,North_Macedonia
16/01/2020,0,0,North_Macedonia
15/01/2020,0,0,North_Macedonia
14/01/2020,0,0,North_Macedonia
13/01/2020,0,0,North_Macedonia
12/01/2020,0,0,North_Macedonia
11/01/2020,0,0,North_Macedonia
10/01/2020,0,0,North_Macedonia
09/01/2020,0,0,North_Macedonia
08/01/2020,0,0,North_Macedonia
07/01/2020,0,0,North_Macedonia
06/01/2020,0,0,North_Macedonia
05/01/2020,0,0,North_Macedonia
04/01/2020,0,0,North_Macedonia
03/01/2020,0,0,North_Macedonia
02/01/2020,0,0,North_Macedonia
01/01/2020,0,0,North_Macedonia
31/12/2019,0,0,North_Macedonia
06/04/2020,0,0,Northern_Mariana_Islands
05/04/2020,0,0,Northern_Mariana_Islands
04/04/2020,0,0,Northern_Mariana_Islands
03/04/2020,2,0,Northern_Mariana_Islands
02/04/2020,0,1,Northern_Mariana_Islands
01/04/2020,4,0,Northern_Mariana_Islands
31/03/2020,2,0,Northern_Mariana_Islands
06/04/2020,130,8,Norway
05/04/2020,302,6,Norway
04/04/2020,273,2,Norway
03/04/2020,270,10,Norway
02/04/2020,218,4,Norway
01/04/2020,221,2,Norway
31/03/2020,124,4,Norway
30/03/2020,257,2,Norway
29/03/2020,264,4,Norway
28/03/2020,425,2,Norway
27/03/2020,240,2,Norway
26/03/2020,350,2,Norway
25/03/2020,195,2,Norway
24/03/2020,239,1,Norway
23/03/2020,206,0,Norway
22/03/2020,184,0,Norway
21/03/2020,190,1,Norway
20/03/2020,129,3,Norway
19/03/2020,115,0,Norway
18/03/2020,139,0,Norway
17/03/2020,92,2,Norway
16/03/2020,170,0,Norway
15/03/2020,286,0,Norway
14/03/2020,0,0,Norway
13/03/2020,132,1,Norway
12/03/2020,212,0,Norway
11/03/2020,85,0,Norway
10/03/2020,23,0,Norway
09/03/2020,22,0,Norway
08/03/2020,34,0,Norway
07/03/2020,27,0,Norway
06/03/2020,30,0,Norway
05/03/2020,23,0,Norway
04/03/2020,8,0,Norway
03/03/2020,6,0,Norway
02/03/2020,4,0,Norway
01/03/2020,9,0,Norway
29/02/2020,2,0,Norway
28/02/2020,3,0,Norway
27/02/2020,1,0,Norway
26/02/2020,0,0,Norway
25/02/2020,0,0,Norway
24/02/2020,0,0,Norway
23/02/2020,0,0,Norway
22/02/2020,0,0,Norway
21/02/2020,0,0,Norway
20/02/2020,0,0,Norway
19/02/2020,0,0,Norway
18/02/2020,0,0,Norway
17/02/2020,0,0,Norway
16/02/2020,0,0,Norway
15/02/2020,0,0,Norway
14/02/2020,0,0,Norway
13/02/2020,0,0,Norway
12/02/2020,0,0,Norway
11/02/2020,0,0,Norway
10/02/2020,0,0,Norway
09/02/2020,0,0,Norway
08/02/2020,0,0,Norway
07/02/2020,0,0,Norway
06/02/2020,0,0,Norway
05/02/2020,0,0,Norway
04/02/2020,0,0,Norway
03/02/2020,0,0,Norway
02/02/2020,0,0,Norway
01/02/2020,0,0,Norway
31/01/2020,0,0,Norway
30/01/2020,0,0,Norway
29/01/2020,0,0,Norway
28/01/2020,0,0,Norway
27/01/2020,0,0,Norway
26/01/2020,0,0,Norway
25/01/2020,0,0,Norway
24/01/2020,0,0,Norway
23/01/2020,0,0,Norway
22/01/2020,0,0,Norway
21/01/2020,0,0,Norway
20/01/2020,0,0,Norway
19/01/2020,0,0,Norway
18/01/2020,0,0,Norway
17/01/2020,0,0,Norway
16/01/2020,0,0,Norway
15/01/2020,0,0,Norway
14/01/2020,0,0,Norway
13/01/2020,0,0,Norway
12/01/2020,0,0,Norway
11/01/2020,0,0,Norway
10/01/2020,0,0,Norway
09/01/2020,0,0,Norway
08/01/2020,0,0,Norway
07/01/2020,0,0,Norway
06/01/2020,0,0,Norway
05/01/2020,0,0,Norway
04/01/2020,0,0,Norway
03/01/2020,0,0,Norway
02/01/2020,0,0,Norway
01/01/2020,0,0,Norway
31/12/2019,0,0,Norway
06/04/2020,21,0,Oman
05/04/2020,46,1,Oman
04/04/2020,0,0,Oman
03/04/2020,21,0,Oman
02/04/2020,18,0,Oman
01/04/2020,13,1,Oman
31/03/2020,12,0,Oman
30/03/2020,15,0,Oman
29/03/2020,21,0,Oman
28/03/2020,22,0,Oman
27/03/2020,10,0,Oman
26/03/2020,15,0,Oman
25/03/2020,18,0,Oman
24/03/2020,11,0,Oman
23/03/2020,3,0,Oman
22/03/2020,4,0,Oman
21/03/2020,9,0,Oman
20/03/2020,0,0,Oman
19/03/2020,15,0,Oman
18/03/2020,0,0,Oman
17/03/2020,2,0,Oman
16/03/2020,2,0,Oman
15/03/2020,0,0,Oman
14/03/2020,2,0,Oman
11/03/2020,0,0,Oman
10/03/2020,2,0,Oman
06/03/2020,1,0,Oman
05/03/2020,8,0,Oman
03/03/2020,1,0,Oman
02/03/2020,0,0,Oman
01/03/2020,0,0,Oman
29/02/2020,0,0,Oman
28/02/2020,2,0,Oman
27/02/2020,0,0,Oman
26/02/2020,2,0,Oman
25/02/2020,2,0,Oman
24/02/2020,0,0,Oman
23/02/2020,0,0,Oman
22/02/2020,0,0,Oman
21/02/2020,0,0,Oman
20/02/2020,0,0,Oman
19/02/2020,0,0,Oman
18/02/2020,0,0,Oman
17/02/2020,0,0,Oman
16/02/2020,0,0,Oman
15/02/2020,0,0,Oman
14/02/2020,0,0,Oman
13/02/2020,0,0,Oman
12/02/2020,0,0,Oman
11/02/2020,0,0,Oman
10/02/2020,0,0,Oman
09/02/2020,0,0,Oman
08/02/2020,0,0,Oman
07/02/2020,0,0,Oman
06/02/2020,0,0,Oman
05/02/2020,0,0,Oman
04/02/2020,0,0,Oman
03/02/2020,0,0,Oman
02/02/2020,0,0,Oman
01/02/2020,0,0,Oman
31/01/2020,0,0,Oman
30/01/2020,0,0,Oman
29/01/2020,0,0,Oman
28/01/2020,0,0,Oman
27/01/2020,0,0,Oman
26/01/2020,0,0,Oman
25/01/2020,0,0,Oman
24/01/2020,0,0,Oman
23/01/2020,0,0,Oman
22/01/2020,0,0,Oman
21/01/2020,0,0,Oman
20/01/2020,0,0,Oman
19/01/2020,0,0,Oman
18/01/2020,0,0,Oman
17/01/2020,0,0,Oman
16/01/2020,0,0,Oman
15/01/2020,0,0,Oman
14/01/2020,0,0,Oman
13/01/2020,0,0,Oman
12/01/2020,0,0,Oman
11/01/2020,0,0,Oman
10/01/2020,0,0,Oman
09/01/2020,0,0,Oman
08/01/2020,0,0,Oman
07/01/2020,0,0,Oman
06/01/2020,0,0,Oman
05/01/2020,0,0,Oman
04/01/2020,0,0,Oman
03/01/2020,0,0,Oman
02/01/2020,0,0,Oman
01/01/2020,0,0,Oman
31/12/2019,0,0,Oman
06/04/2020,827,15,Pakistan
05/04/2020,159,4,Pakistan
04/04/2020,0,0,Pakistan
03/04/2020,0,0,Pakistan
02/04/2020,252,5,Pakistan
01/04/2020,414,8,Pakistan
31/03/2020,99,5,Pakistan
30/03/2020,118,2,Pakistan
29/03/2020,211,2,Pakistan
28/03/2020,0,0,Pakistan
27/03/2020,140,1,Pakistan
26/03/2020,66,1,Pakistan
25/03/2020,104,1,Pakistan
24/03/2020,103,1,Pakistan
23/03/2020,138,2,Pakistan
22/03/2020,151,0,Pakistan
21/03/2020,17,1,Pakistan
20/03/2020,176,2,Pakistan
19/03/2020,115,0,Pakistan
18/03/2020,0,0,Pakistan
17/03/2020,156,0,Pakistan
16/03/2020,1,0,Pakistan
15/03/2020,9,0,Pakistan
14/03/2020,0,0,Pakistan
13/03/2020,1,0,Pakistan
12/03/2020,4,0,Pakistan
11/03/2020,0,0,Pakistan
10/03/2020,10,0,Pakistan
07/03/2020,1,0,Pakistan
04/03/2020,1,0,Pakistan
02/03/2020,0,0,Pakistan
01/03/2020,2,0,Pakistan
29/02/2020,0,0,Pakistan
28/02/2020,0,0,Pakistan
27/02/2020,2,0,Pakistan
26/02/2020,0,0,Pakistan
25/02/2020,0,0,Pakistan
24/02/2020,0,0,Pakistan
23/02/2020,0,0,Pakistan
22/02/2020,0,0,Pakistan
21/02/2020,0,0,Pakistan
20/02/2020,0,0,Pakistan
19/02/2020,0,0,Pakistan
18/02/2020,0,0,Pakistan
17/02/2020,0,0,Pakistan
16/02/2020,0,0,Pakistan
15/02/2020,0,0,Pakistan
14/02/2020,0,0,Pakistan
13/02/2020,0,0,Pakistan
12/02/2020,0,0,Pakistan
11/02/2020,0,0,Pakistan
10/02/2020,0,0,Pakistan
09/02/2020,0,0,Pakistan
08/02/2020,0,0,Pakistan
07/02/2020,0,0,Pakistan
06/02/2020,0,0,Pakistan
05/02/2020,0,0,Pakistan
04/02/2020,0,0,Pakistan
03/02/2020,0,0,Pakistan
02/02/2020,0,0,Pakistan
01/02/2020,0,0,Pakistan
31/01/2020,0,0,Pakistan
30/01/2020,0,0,Pakistan
29/01/2020,0,0,Pakistan
28/01/2020,0,0,Pakistan
27/01/2020,0,0,Pakistan
26/01/2020,0,0,Pakistan
25/01/2020,0,0,Pakistan
24/01/2020,0,0,Pakistan
23/01/2020,0,0,Pakistan
22/01/2020,0,0,Pakistan
21/01/2020,0,0,Pakistan
20/01/2020,0,0,Pakistan
19/01/2020,0,0,Pakistan
18/01/2020,0,0,Pakistan
17/01/2020,0,0,Pakistan
16/01/2020,0,0,Pakistan
15/01/2020,0,0,Pakistan
14/01/2020,0,0,Pakistan
13/01/2020,0,0,Pakistan
12/01/2020,0,0,Pakistan
11/01/2020,0,0,Pakistan
10/01/2020,0,0,Pakistan
09/01/2020,0,0,Pakistan
08/01/2020,0,0,Pakistan
07/01/2020,0,0,Pakistan
06/01/2020,0,0,Pakistan
05/01/2020,0,0,Pakistan
04/01/2020,0,0,Pakistan
03/01/2020,0,0,Pakistan
02/01/2020,0,0,Pakistan
01/01/2020,0,0,Pakistan
31/12/2019,0,0,Pakistan
